Município,Ano,PIB per capita
Alvorada de Minas,2019,14741.47
Amparo do Serra,2019,9756.76
Andradas,2019,24456.02
Cachoeira de Pajeú,2019,11780.09
Andrelândia,2019,19085.32
Angelândia,2019,10536.52
Antônio Carlos,2019,13910.66
Antônio Dias,2019,34583.68
Antônio Prado de Minas,2019,14819.58
Araçaí,2019,24302.1
Aracitaba,2019,11604.4
Araçuaí,2019,12602.86
Araguari,2019,47212.16
Arantina,2019,19386.19
Araponga,2019,8689.49
Araporã,2019,200461.04
Arapuá,2019,44875.17
Araújos,2019,36594.61
Araxá,2019,60667.38
Arceburgo,2019,27721.17
Arcos,2019,42179.25
Areado,2019,14943.23
Argirita,2019,12732.5
Aricanduva,2019,10187.39
Arinos,2019,13075.84
Astolfo Dutra,2019,21516.33
Ataléia,2019,12308.09
Augusto de Lima,2019,13135.46
Baependi,2019,15997.92
Baldim,2019,18512.55
Bambuí,2019,23859.92
Bandeira,2019,10008.71
Bandeira do Sul,2019,13006.27
Barão de Cocais,2019,25185.65
Barão de Monte Alto,2019,9207.34
Barbacena,2019,22766.91
Barra Longa,2019,14175.91
Barroso,2019,22750.33
Bela Vista de Minas,2019,34967.04
Belmiro Braga,2019,15118.1
Belo Horizonte,2019,38692.4
Belo Oriente,2019,65611.3
Belo Vale,2019,24381.75
Berilo,2019,8659.92
Bertópolis,2019,8375.02
Berizal,2019,9749.14
Betim,2019,63804.4
Bias Fortes,2019,9635.3
Bicas,2019,18615.46
Biquinhas,2019,17348.32
Boa Esperança,2019,19275.38
Bocaina de Minas,2019,12127.44
Bocaiúva,2019,18843.88
Bom Despacho,2019,27688.21
Bom Jardim de Minas,2019,17671.91
Bom Jesus da Penha,2019,29374.43
Bom Jesus do Amparo,2019,24516.48
Bom Jesus do Galho,2019,9641.48
Bom Repouso,2019,12552.21
Bom Sucesso,2019,18093.82
Bonfim,2019,14909.77
Bonfinópolis de Minas,2019,35265.01
Bonito de Minas,2019,7212.74
Borda da Mata,2019,16591.35
Botelhos,2019,15359.94
Botumirim,2019,9347.98
Brasilândia de Minas,2019,18346.5
Brasília de Minas,2019,10760.4
Brás Pires,2019,9294.29
Braúnas,2019,33263.25
Brazópolis,2019,12274.44
Brumadinho,2019,62768.22
Bueno Brandão,2019,14958.4
Buenópolis,2019,12259.05
Bugre,2019,9082.34
Buritis,2019,31170.61
Buritizeiro,2019,15968.31
Cabeceira Grande,2019,43145.81
Cabo Verde,2019,14049.92
Cachoeira da Prata,2019,12989.02
Cachoeira de Minas,2019,32345.68
Cachoeira Dourada,2019,30044.99
Caetanópolis,2019,23611.91
Caeté,2019,17885.99
Caiana,2019,11070.63
Cajuri,2019,18080.64
Caldas,2019,17850.14
Camacho,2019,13283.57
Camanducaia,2019,33401.66
Cambuí,2019,52883.15
Cambuquira,2019,21608.34
Campanário,2019,11925.38
Campanha,2019,20053.05
Campestre,2019,15376.18
Campina Verde,2019,24051.72
Campo Azul,2019,9121.94
Campo Belo,2019,19302.78
Campo do Meio,2019,13445.21
Campo Florido,2019,59800.63
Campos Altos,2019,18937.08
Campos Gerais,2019,16201.26
Canaã,2019,13124.02
Canápolis,2019,35340.93
Cana Verde,2019,11588.29
Candeias,2019,17078.81
Cantagalo,2019,10801.8
Caparaó,2019,11394.46
Capela Nova,2019,11174.68
Capelinha,2019,19027.86
Capetinga,2019,17914.16
Capim Branco,2019,10378.27
Capinópolis,2019,23113.59
Capitão Andrade,2019,9092.0
Capitão Enéas,2019,22458.44
Capitólio,2019,32088.85
Caputira,2019,8211.1
Caraí,2019,7347.09
Caranaíba,2019,10404.08
Carandaí,2019,20688.4
Carangola,2019,17024.44
Caratinga,2019,19995.81
Carbonita,2019,17410.61
Careaçu,2019,22227.25
Carlos Chagas,2019,19366.19
Carmésia,2019,12645.4
Carmo da Cachoeira,2019,16051.86
Carmo da Mata,2019,16216.02
Carmo de Minas,2019,14672.26
Carmo do Cajuru,2019,20792.32
Carmo do Paranaíba,2019,24400.93
Carmo do Rio Claro,2019,24074.03
Carmópolis de Minas,2019,21103.65
Carneirinho,2019,30298.88
Carrancas,2019,30217.03
Carvalhópolis,2019,13263.13
Carvalhos,2019,14310.21
Casa Grande,2019,21249.95
Cascalho Rico,2019,19770.97
Cássia,2019,19038.73
Conceição da Barra de Minas,2019,12891.6
Cataguases,2019,22129.17
Catas Altas,2019,205245.47
Catas Altas da Noruega,2019,9705.96
Catuji,2019,10142.71
Catuti,2019,8915.24
Caxambu,2019,16611.39
Cedro do Abaeté,2019,16869.37
Central de Minas,2019,11675.12
Centralina,2019,27057.52
Chácara,2019,12553.46
Chalé,2019,11440.05
Chapada do Norte,2019,6540.0
Chapada Gaúcha,2019,16496.71
Chiador,2019,12164.7
Cipotânea,2019,8485.46
Claraval,2019,28269.13
Claro dos Poções,2019,9405.88
Cláudio,2019,27343.1
Coimbra,2019,15522.56
Coluna,2019,10334.3
Comendador Gomes,2019,38931.22
Comercinho,2019,8157.84
Conceição da Aparecida,2019,16969.22
Conceição das Pedras,2019,14287.8
Conceição das Alagoas,2019,32947.49
Conceição de Ipanema,2019,11541.94
Conceição do Mato Dentro,2019,220222.18
Conceição do Pará,2019,50009.39
Conceição do Rio Verde,2019,15951.01
Conceição dos Ouros,2019,15482.55
Cônego Marinho,2019,7089.64
Confins,2019,192939.08
Congonhal,2019,17297.03
Congonhas,2019,36313.09
Congonhas do Norte,2019,8200.72
Conquista,2019,54640.07
Conselheiro Lafaiete,2019,17783.76
Conselheiro Pena,2019,13038.22
Consolação,2019,14596.29
Contagem,2019,45863.71
Coqueiral,2019,16966.18
Coração de Jesus,2019,8503.96
Cordisburgo,2019,11549.86
Cordislândia,2019,17228.85
Corinto,2019,13938.66
Coroaci,2019,10403.33
Coromandel,2019,36302.64
Coronel Fabriciano,2019,16300.78
Coronel Murta,2019,9002.02
Coronel Pacheco,2019,14942.83
Coronel Xavier Chaves,2019,14547.99
Córrego Danta,2019,47967.04
Córrego do Bom Jesus,2019,10436.33
Córrego Fundo,2019,27506.31
Córrego Novo,2019,11897.2
Couto de Magalhães de Minas,2019,11950.56
Crisólita,2019,8796.36
Cristais,2019,14774.1
Cristália,2019,7862.73
Cristiano Otoni,2019,23810.26
Cristina,2019,18084.32
Crucilândia,2019,14471.15
Cruzeiro da Fortaleza,2019,28166.74
Cruzília,2019,16868.41
Cuparaque,2019,11438.25
Curral de Dentro,2019,8528.75
Curvelo,2019,22637.78
Datas,2019,10137.06
Delfim Moreira,2019,12243.23
Delfinópolis,2019,25824.17
Delta,2019,35377.17
Descoberto,2019,13528.19
Desterro de Entre Rios,2019,26405.37
Desterro do Melo,2019,13571.21
Diamantina,2019,17608.5
Diogo de Vasconcelos,2019,9027.44
Dionísio,2019,10167.49
Divinésia,2019,14480.31
Divino,2019,12184.25
Divino das Laranjeiras,2019,11057.1
Divinolândia de Minas,2019,9132.17
Divinópolis,2019,28690.16
Divisa Alegre,2019,24498.17
Divisa Nova,2019,13193.57
Divisópolis,2019,6948.03
Dom Bosco,2019,13562.21
Dom Cavati,2019,11829.12
Dom Joaquim,2019,11093.27
Dom Silvério,2019,17370.41
Dom Viçoso,2019,10687.37
Dona Euzébia,2019,13193.42
Dores de Campos,2019,30078.0
Dores de Guanhães,2019,30726.63
Dores do Indaiá,2019,18823.88
Dores do Turvo,2019,11841.9
Doresópolis,2019,36123.54
Douradoquara,2019,30718.1
Durandé,2019,10302.99
Elói Mendes,2019,18720.78
Engenheiro Caldas,2019,11093.61
Engenheiro Navarro,2019,9960.81
Entre Folhas,2019,10065.22
Entre Rios de Minas,2019,14938.9
Ervália,2019,16336.26
Esmeraldas,2019,10492.34
Espera Feliz,2019,17075.98
Espinosa,2019,9953.4
Espírito Santo do Dourado,2019,18667.01
Estiva,2019,24016.11
Estrela Dalva,2019,14366.16
Estrela do Indaiá,2019,28742.42
Estrela do Sul,2019,34800.0
Eugenópolis,2019,14703.86
Ewbank da Câmara,2019,10447.2
Extrema,2019,279852.32
Fama,2019,16255.85
Faria Lemos,2019,15944.15
Felício dos Santos,2019,9923.9
São Gonçalo do Rio Preto,2019,11628.18
Felisburgo,2019,8412.05
Felixlândia,2019,14502.86
Fernandes Tourinho,2019,13537.08
Ferros,2019,12838.98
Fervedouro,2019,10000.66
Florestal,2019,16524.16
Formiga,2019,26495.7
Formoso,2019,19302.35
Fortaleza de Minas,2019,14954.75
Fortuna de Minas,2019,13602.17
Francisco Badaró,2019,5988.47
Francisco Dumont,2019,12784.69
Francisco Sá,2019,14377.63
Franciscópolis,2019,13215.88
Frei Gaspar,2019,10178.52
Frei Inocêncio,2019,10496.0
Frei Lagonegro,2019,9173.21
Fronteira,2019,65918.48
Fronteira dos Vales,2019,8736.01
Fruta de Leite,2019,7900.13
Frutal,2019,32390.52
Funilândia,2019,14246.19
Galiléia,2019,14355.37
Gameleiras,2019,8865.84
Glaucilândia,2019,10718.05
Goiabeira,2019,12182.69
Goianá,2019,16932.05
Gonçalves,2019,15978.63
Gonzaga,2019,8837.29
Gouveia,2019,12877.41
Governador Valadares,2019,24198.46
Grão Mogol,2019,33736.25
Grupiara,2019,22752.14
Guanhães,2019,22908.92
Guapé,2019,16476.6
Guaraciaba,2019,9165.95
Guaraciama,2019,9420.0
Guaranésia,2019,25089.53
Guarani,2019,14753.87
Guarará,2019,12389.79
Guarda-Mor,2019,61285.55
Guaxupé,2019,43148.23
Guidoval,2019,14758.72
Guimarânia,2019,27679.74
Guiricema,2019,11281.36
Gurinhatã,2019,22058.54
Heliodora,2019,14820.13
Iapu,2019,11010.65
Ibertioga,2019,14164.22
Ibiá,2019,39025.34
Ibiaí,2019,8690.33
Ibiracatu,2019,8419.15
Ibiraci,2019,43750.08
Ibirité,2019,14088.73
Ibitiúra de Minas,2019,13974.67
Ibituruna,2019,13850.26
Icaraí de Minas,2019,7093.01
Igarapé,2019,18185.47
Igaratinga,2019,40929.09
Iguatama,2019,44874.11
Ijaci,2019,47082.91
Ilicínea,2019,13752.04
Imbé de Minas,2019,8731.13
Inconfidentes,2019,12979.39
Indaiabira,2019,8413.4
Indianópolis,2019,54127.53
Ingaí,2019,28113.44
Inhapim,2019,13877.51
Inhaúma,2019,18076.25
Inimutaba,2019,10003.9
Ipaba,2019,8575.65
Ipanema,2019,13807.12
Ipatinga,2019,44927.86
Ipiaçu,2019,24798.53
Ipuiúna,2019,16387.13
Iraí de Minas,2019,26611.09
Itabira,2019,60422.88
Itabirinha,2019,10790.42
Itabirito,2019,54888.63
Itacambira,2019,10254.45
Itacarambi,2019,11575.6
Itaguara,2019,23226.19
Itaipé,2019,7617.92
Itajubá,2019,32749.86
Itamarandiba,2019,15569.24
Itamarati de Minas,2019,13499.32
Itambacuri,2019,12707.83
Itambé do Mato Dentro,2019,13564.41
Itamogi,2019,17478.65
Itamonte,2019,53873.37
Itanhandu,2019,28729.72
Itanhomi,2019,10340.76
Itaobim,2019,13557.13
Itapagipe,2019,28225.37
Itapecerica,2019,21862.74
Itapeva,2019,80309.54
Itatiaiuçu,2019,157374.03
Itaú de Minas,2019,31522.73
Itaúna,2019,37292.91
Itaverava,2019,10679.33
Itinga,2019,8498.21
Itueta,2019,12565.19
Ituiutaba,2019,32173.1
Itumirim,2019,10766.07
Iturama,2019,52037.43
Itutinga,2019,34568.54
Jaboticatubas,2019,12410.2
Jacinto,2019,8948.41
Jacuí,2019,13642.1
Jacutinga,2019,31237.95
Jaguaraçu,2019,28101.38
Jaíba,2019,15548.3
Jampruca,2019,10767.04
Janaúba,2019,18062.48
Januária,2019,10454.01
Japaraíba,2019,17084.69
Japonvar,2019,8508.7
Jeceaba,2019,249431.42
Jenipapo de Minas,2019,9535.09
Jequeri,2019,12264.77
Jequitaí,2019,13046.7
Jequitibá,2019,18067.97
Jequitinhonha,2019,9879.42
Jesuânia,2019,13445.17
Joaíma,2019,9350.15
Joanésia,2019,15919.03
João Monlevade,2019,38969.87
João Pinheiro,2019,32032.45
Joaquim Felício,2019,10928.45
Jordânia,2019,8625.84
José Gonçalves de Minas,2019,10269.24
José Raydan,2019,12001.33
Josenópolis,2019,10545.76
Nova União,2019,16721.47
Juatuba,2019,50141.21
Juiz de Fora,2019,32878.83
Juramento,2019,9550.19
Juruaia,2019,16252.82
Juvenília,2019,8791.79
Ladainha,2019,6798.39
Lagamar,2019,18552.81
Lagoa da Prata,2019,31591.38
Lagoa dos Patos,2019,10850.2
Lagoa Dourada,2019,20867.55
Lagoa Formosa,2019,21948.67
Lagoa Grande,2019,22069.83
Lagoa Santa,2019,28159.28
Lajinha,2019,15699.45
Lambari,2019,17038.25
Lamim,2019,11777.63
Laranjal,2019,11952.6
Lassance,2019,19055.98
Lavras,2019,26642.64
Leandro Ferreira,2019,12916.81
Leme do Prado,2019,12004.35
Leopoldina,2019,19453.21
Liberdade,2019,16314.83
Lima Duarte,2019,19084.51
Limeira do Oeste,2019,53399.08
Lontra,2019,7989.29
Luisburgo,2019,10980.8
Luislândia,2019,7946.64
Luminárias,2019,17066.03
Luz,2019,30146.09
Machacalis,2019,12627.52
Machado,2019,23188.37
Madre de Deus de Minas,2019,37720.68
Malacacheta,2019,10833.31
Mamonas,2019,7946.23
Manga,2019,11669.83
Manhuaçu,2019,28885.01
Manhumirim,2019,18353.4
Mantena,2019,14852.02
Maravilhas,2019,20569.58
Mar de Espanha,2019,15869.95
Maria da Fé,2019,13059.08
Mariana,2019,33690.66
Marilac,2019,12207.61
Mário Campos,2019,11060.62
Maripá de Minas,2019,20658.37
Marliéria,2019,10527.55
Marmelópolis,2019,12477.3
Martinho Campos,2019,25931.01
Martins Soares,2019,23651.61
Mata Verde,2019,8393.05
Materlândia,2019,10714.75
Mateus Leme,2019,22222.87
Matias Barbosa,2019,39027.24
Matias Cardoso,2019,11137.66
Matipó,2019,19805.43
Mato Verde,2019,11653.7
Matozinhos,2019,28881.1
Matutina,2019,19340.77
Medeiros,2019,32829.13
Medina,2019,10780.02
Mendes Pimentel,2019,9477.27
Mercês,2019,11884.55
Mesquita,2019,8910.89
Minas Novas,2019,9895.97
Minduri,2019,25062.76
Mirabela,2019,9811.38
Miradouro,2019,13230.11
Miraí,2019,16502.07
Miravânia,2019,8091.44
Moeda,2019,13343.5
Moema,2019,15139.99
Monjolos,2019,15245.68
Monsenhor Paulo,2019,19928.49
Montalvânia,2019,9364.37
Monte Alegre de Minas,2019,24764.56
Monte Azul,2019,10524.38
Monte Belo,2019,21498.87
Monte Carmelo,2019,24937.88
Monte Formoso,2019,7667.41
Monte Santo de Minas,2019,17971.42
Montes Claros,2019,23740.55
Monte Sião,2019,18623.96
Montezuma,2019,8312.31
Morada Nova de Minas,2019,38333.23
Morro da Garça,2019,19830.48
Morro do Pilar,2019,10875.67
Munhoz,2019,16328.67
Muriaé,2019,22170.45
Mutum,2019,14373.9
Muzambinho,2019,20789.64
Nacip Raydan,2019,9220.18
Nanuque,2019,19675.1
Naque,2019,11860.69
Natalândia,2019,15720.53
Natércia,2019,16121.79
Nazareno,2019,36203.96
Nepomuceno,2019,17311.4
Ninheira,2019,8776.76
Nova Belém,2019,13907.75
Nova Era,2019,20897.22
Nova Lima,2019,125012.11
Nova Módica,2019,12722.57
Nova Ponte,2019,80657.04
Nova Porteirinha,2019,14628.54
Nova Resende,2019,16467.84
Nova Serrana,2019,25024.48
Novo Cruzeiro,2019,8833.33
Novo Oriente de Minas,2019,9141.77
Novorizonte,2019,10257.04
Olaria,2019,13959.17
Olhos-d'Água,2019,24772.26
Olímpio Noronha,2019,13075.91
Oliveira,2019,21654.52
Oliveira Fortes,2019,15257.16
Onça de Pitangui,2019,18243.24
Oratórios,2019,12103.12
Orizânia,2019,9071.21
Ouro Branco,2019,105910.7
Ouro Fino,2019,19870.81
Ouro Preto,2019,42315.33
Ouro Verde de Minas,2019,9019.27
Padre Carvalho,2019,9155.52
Padre Paraíso,2019,9379.24
Paineiras,2019,14020.93
Pains,2019,38318.57
Pai Pedro,2019,8178.81
Paiva,2019,16052.3
Palma,2019,12032.4
Palmópolis,2019,9944.96
Papagaios,2019,17040.57
Paracatu,2019,52760.32
Pará de Minas,2019,33233.25
Paraguaçu,2019,23707.11
Paraisópolis,2019,22353.82
Paraopeba,2019,33983.4
Passabém,2019,12051.54
Passa Quatro,2019,30601.91
Passa Tempo,2019,33307.73
Passa Vinte,2019,15620.51
Passos,2019,23293.69
Patis,2019,8005.71
Patos de Minas,2019,32510.2
Patrocínio,2019,31020.31
Patrocínio do Muriaé,2019,17622.43
Paula Cândido,2019,10514.27
Paulistas,2019,10807.69
Pavão,2019,8838.49
Peçanha,2019,12035.64
Pedra Azul,2019,12824.04
Pedra Bonita,2019,8619.23
Pedra do Anta,2019,13225.02
Pedra do Indaiá,2019,24741.42
Pedra Dourada,2019,12726.86
Pedralva,2019,11631.86
Pedras de Maria da Cruz,2019,7607.84
Pedrinópolis,2019,34378.6
Pedro Leopoldo,2019,23849.82
Pedro Teixeira,2019,12691.64
Pequeri,2019,14505.27
Pequi,2019,14649.05
Perdigão,2019,20647.21
Perdizes,2019,53042.61
Perdões,2019,24427.29
Periquito,2019,14635.2
Pescador,2019,9447.07
Piau,2019,24955.59
Piedade de Caratinga,2019,11891.86
Piedade de Ponte Nova,2019,12741.77
Piedade do Rio Grande,2019,17535.29
Piedade dos Gerais,2019,12918.87
Pimenta,2019,23036.64
Pingo-d'Água,2019,9722.84
Pintópolis,2019,8136.1
Piracema,2019,30950.15
Pirajuba,2019,51914.86
Piranga,2019,10093.33
Piranguçu,2019,12909.87
Piranguinho,2019,13715.71
Pirapetinga,2019,47955.78
Pirapora,2019,42053.18
Piraúba,2019,16015.29
Pitangui,2019,19759.73
Piumhi,2019,27362.09
Planura,2019,41839.15
Poço Fundo,2019,17476.15
Poços de Caldas,2019,45822.17
Pocrane,2019,11072.7
Pompéu,2019,26388.84
Ponte Nova,2019,31635.33
Ponto Chique,2019,9897.08
Ponto dos Volantes,2019,8007.04
Porteirinha,2019,10415.0
Porto Firme,2019,8796.13
Poté,2019,8873.59
Pouso Alegre,2019,58353.78
Pouso Alto,2019,44247.43
Prados,2019,20285.76
Prata,2019,35992.26
Pratápolis,2019,17276.03
Pratinha,2019,24075.64
Presidente Bernardes,2019,9918.9
Presidente Juscelino,2019,14283.62
Presidente Kubitschek,2019,9981.13
Presidente Olegário,2019,22757.71
Alto Jequitibá,2019,10773.81
Prudente de Morais,2019,15820.35
Quartel Geral,2019,15660.18
Queluzito,2019,16601.29
Raposos,2019,9545.71
Raul Soares,2019,14374.88
Recreio,2019,10241.42
Reduto,2019,12324.96
Resende Costa,2019,15706.08
Resplendor,2019,13792.58
Ressaquinha,2019,46020.2
Riachinho,2019,13533.74
Riacho dos Machados,2019,34469.18
Ribeirão das Neves,2019,12982.73
Ribeirão Vermelho,2019,29928.82
Rio Acima,2019,20410.34
Rio Casca,2019,15652.08
Rio Doce,2019,19272.54
Rio do Prado,2019,8865.51
Rio Espera,2019,9103.89
Rio Manso,2019,17657.36
Rio Novo,2019,12410.32
Rio Paranaíba,2019,46537.97
Rio Pardo de Minas,2019,8770.5
Rio Piracicaba,2019,54003.46
Rio Pomba,2019,19920.45
Rio Preto,2019,11242.21
Rio Vermelho,2019,9030.25
Ritápolis,2019,14602.06
Rochedo de Minas,2019,27827.29
Rodeiro,2019,49610.5
Romaria,2019,34351.6
Rosário da Limeira,2019,10064.57
Rubelita,2019,9983.3
Rubim,2019,8991.82
Sabará,2019,22458.6
Sabinópolis,2019,12071.62
Sacramento,2019,50385.17
Salinas,2019,13753.65
Salto da Divisa,2019,14326.8
Santa Bárbara,2019,27730.53
Santa Bárbara do Leste,2019,11749.08
Santa Bárbara do Monte Verde,2019,16405.6
Santa Bárbara do Tugúrio,2019,13644.01
Santa Cruz de Minas,2019,11098.85
Santa Cruz de Salinas,2019,9839.85
Santa Cruz do Escalvado,2019,11594.27
Santa Efigênia de Minas,2019,10375.85
Santa Fé de Minas,2019,11053.86
Santa Helena de Minas,2019,7717.66
Santa Juliana,2019,53238.24
Santa Luzia,2019,18860.97
Santa Margarida,2019,13331.19
Santa Maria de Itabira,2019,16684.44
Santa Maria do Salto,2019,8245.56
Santa Maria do Suaçuí,2019,9813.64
Santana da Vargem,2019,17870.37
Santana de Cataguases,2019,10959.8
Santana de Pirapama,2019,12432.32
Santana do Deserto,2019,10444.42
Santana do Garambéu,2019,12559.75
Santana do Jacaré,2019,17590.38
Santana do Manhuaçu,2019,11656.04
Santana do Paraíso,2019,21500.65
Santana do Riacho,2019,18797.53
Santana dos Montes,2019,10755.59
Santa Rita de Caldas,2019,18808.5
Santa Rita de Jacutinga,2019,12840.65
Santa Rita de Minas,2019,12367.71
Santa Rita de Ibitipoca,2019,19683.6
Santa Rita do Itueto,2019,15112.44
Santa Rita do Sapucaí,2019,38158.25
Santa Rosa da Serra,2019,14895.74
Santa Vitória,2019,33866.44
Santo Antônio do Amparo,2019,14805.35
Santo Antônio do Aventureiro,2019,13810.57
Santo Antônio do Grama,2019,18366.76
Santo Antônio do Itambé,2019,10211.09
Santo Antônio do Jacinto,2019,8314.75
Santo Antônio do Monte,2019,21668.28
Santo Antônio do Retiro,2019,7677.4
Santo Antônio do Rio Abaixo,2019,13591.44
Santo Hipólito,2019,11749.92
Santos Dumont,2019,21709.92
São Bento Abade,2019,12701.64
São Brás do Suaçuí,2019,16923.01
São Domingos das Dores,2019,11930.67
São Domingos do Prata,2019,15073.48
São Félix de Minas,2019,11483.95
São Francisco,2019,9452.54
São Francisco de Paula,2019,13999.39
São Francisco de Sales,2019,22398.57
São Francisco do Glória,2019,10852.47
São Geraldo,2019,17869.69
São Geraldo da Piedade,2019,9183.85
São Geraldo do Baixio,2019,10469.59
São Gonçalo do Abaeté,2019,27599.8
São Gonçalo do Pará,2019,19331.78
São Gonçalo do Rio Abaixo,2019,313089.95
São Gonçalo do Sapucaí,2019,25573.87
São Gotardo,2019,26662.43
São João Batista do Glória,2019,21569.43
São João da Lagoa,2019,9867.71
São João da Mata,2019,15443.68
São João da Ponte,2019,8555.42
São João das Missões,2019,6436.59
São João del Rei,2019,27108.42
São João do Manhuaçu,2019,11029.66
São João do Manteninha,2019,11433.97
São João do Oriente,2019,12559.0
São João do Pacuí,2019,8043.96
São João do Paraíso,2019,9962.58
São João Evangelista,2019,13078.97
São João Nepomuceno,2019,16302.65
São Joaquim de Bicas,2019,18372.78
São José da Barra,2019,106640.75
São José da Lapa,2019,21799.42
São José da Safira,2019,9904.85
São José da Varginha,2019,18539.86
São José do Alegre,2019,11846.45
São José do Divino,2019,10195.02
São José do Goiabal,2019,10306.42
São José do Jacuri,2019,12048.6
São José do Mantimento,2019,11429.67
São Lourenço,2019,24418.96
São Miguel do Anta,2019,11572.47
São Pedro da União,2019,17725.85
São Pedro dos Ferros,2019,14642.79
São Pedro do Suaçuí,2019,12729.11
São Romão,2019,12322.22
São Roque de Minas,2019,33854.22
São Sebastião da Bela Vista,2019,81623.84
São Sebastião da Vargem Alegre,2019,17500.34
São Sebastião do Anta,2019,10091.38
São Sebastião do Maranhão,2019,8082.16
São Sebastião do Oeste,2019,53745.64
São Sebastião do Paraíso,2019,27634.5
São Sebastião do Rio Preto,2019,13817.2
São Sebastião do Rio Verde,2019,14264.57
São Tiago,2019,16164.62
São Tomás de Aquino,2019,16733.02
São Tomé das Letras,2019,14797.71
São Vicente de Minas,2019,21380.23
Sapucaí-Mirim,2019,16077.46
Sardoá,2019,9727.56
Sarzedo,2019,32650.76
Setubinha,2019,7355.6
Sem-Peixe,2019,12065.3
Senador Amaral,2019,12699.41
Senador Cortes,2019,16485.8
Senador Firmino,2019,12268.96
Senador José Bento,2019,15052.73
Senador Modestino Gonçalves,2019,22939.14
Senhora de Oliveira,2019,12198.71
Senhora do Porto,2019,10331.45
Senhora dos Remédios,2019,8524.28
Sericita,2019,8866.68
Seritinga,2019,21664.79
Serra Azul de Minas,2019,8077.75
