Município,Ano,RISP,RMBH,Número de Vítimas
CHAPADA DO NORTE,2015,14º RISP - Curvelo,3) Interior de MG,51
CHAPADA DO NORTE,2016,14º RISP - Curvelo,3) Interior de MG,42
CHAPADA DO NORTE,2017,14º RISP - Curvelo,3) Interior de MG,55
CHAPADA DO NORTE,2018,14º RISP - Curvelo,3) Interior de MG,49
CHAPADA DO NORTE,2019,14º RISP - Curvelo,3) Interior de MG,30
CHAPADA DO NORTE,2020,14º Departamento - Curvelo,3) Interior de MG,42
CHAPADA DO NORTE,2021,14º Departamento - Curvelo,3) Interior de MG,26
CHAPADA GAUCHA,2014,16º RISP - Unaí,3) Interior de MG,91
CHAPADA GAUCHA,2015,16º RISP - Unaí,3) Interior de MG,66
CHAPADA GAUCHA,2016,16º RISP - Unaí,3) Interior de MG,76
CHAPADA GAUCHA,2017,16º RISP - Unaí,3) Interior de MG,68
CHAPADA GAUCHA,2018,16º RISP - Unaí,3) Interior de MG,70
CHAPADA GAUCHA,2019,16º RISP - Unaí,3) Interior de MG,80
CHAPADA GAUCHA,2020,16º Departamento - Unaí,3) Interior de MG,66
CHAPADA GAUCHA,2021,16º Departamento - Unaí,3) Interior de MG,41
CHIADOR,2014,4º RISP - Juiz de Fora,3) Interior de MG,14
CHIADOR,2015,4º RISP - Juiz de Fora,3) Interior de MG,11
CHIADOR,2016,4º RISP - Juiz de Fora,3) Interior de MG,15
CHIADOR,2017,4º RISP - Juiz de Fora,3) Interior de MG,14
CHIADOR,2018,4º RISP - Juiz de Fora,3) Interior de MG,9
CHIADOR,2019,4º RISP - Juiz de Fora,3) Interior de MG,16
CHIADOR,2020,4º Departamento - Juiz de Fora,3) Interior de MG,17
CHIADOR,2021,4º Departamento - Juiz de Fora,3) Interior de MG,18
CIPOTANEA,2014,13º RISP - Barbacena,3) Interior de MG,26
CIPOTANEA,2015,13º RISP - Barbacena,3) Interior de MG,33
CIPOTANEA,2016,13º RISP - Barbacena,3) Interior de MG,31
CIPOTANEA,2017,13º RISP - Barbacena,3) Interior de MG,27
CIPOTANEA,2018,13º RISP - Barbacena,3) Interior de MG,26
CIPOTANEA,2019,13º RISP - Barbacena,3) Interior de MG,30
CIPOTANEA,2020,13º Departamento - Barbacena,3) Interior de MG,26
CIPOTANEA,2021,13º Departamento - Barbacena,3) Interior de MG,28
CLARAVAL,2014,18º RISP - Poços de Caldas,3) Interior de MG,41
CLARAVAL,2015,18º RISP - Poços de Caldas,3) Interior de MG,44
CLARAVAL,2016,18º RISP - Poços de Caldas,3) Interior de MG,24
CLARAVAL,2017,18º RISP - Poços de Caldas,3) Interior de MG,41
CLARAVAL,2018,18º RISP - Poços de Caldas,3) Interior de MG,22
CLARAVAL,2019,18º RISP - Poços de Caldas,3) Interior de MG,13
CLARAVAL,2020,18º Departamento - Poços de Caldas,3) Interior de MG,26
CLARAVAL,2021,18º Departamento - Poços de Caldas,3) Interior de MG,22
CLARO DOS POCOES,2014,11º RISP - Montes Claros,3) Interior de MG,45
CLARO DOS POCOES,2015,11º RISP - Montes Claros,3) Interior de MG,49
CLARO DOS POCOES,2016,11º RISP - Montes Claros,3) Interior de MG,51
CLARO DOS POCOES,2017,11º RISP - Montes Claros,3) Interior de MG,41
CLARO DOS POCOES,2018,11º RISP - Montes Claros,3) Interior de MG,33
CLARO DOS POCOES,2019,11º RISP - Montes Claros,3) Interior de MG,45
CLARO DOS POCOES,2020,11º Departamento - Montes Claros,3) Interior de MG,35
CLARO DOS POCOES,2021,11º Departamento - Montes Claros,3) Interior de MG,49
CLAUDIO,2014,7º RISP - Divinópolis,3) Interior de MG,169
CLAUDIO,2015,7º RISP - Divinópolis,3) Interior de MG,202
CLAUDIO,2016,7º RISP - Divinópolis,3) Interior de MG,231
CLAUDIO,2017,7º RISP - Divinópolis,3) Interior de MG,253
CLAUDIO,2018,7º RISP - Divinópolis,3) Interior de MG,179
CLAUDIO,2019,7º RISP - Divinópolis,3) Interior de MG,231
CLAUDIO,2020,7º Departamento - Divinópolis,3) Interior de MG,221
CLAUDIO,2021,7º Departamento - Divinópolis,3) Interior de MG,202
COIMBRA,2014,4º RISP - Juiz de Fora,3) Interior de MG,37
COIMBRA,2015,4º RISP - Juiz de Fora,3) Interior de MG,55
COIMBRA,2016,4º RISP - Juiz de Fora,3) Interior de MG,29
COIMBRA,2017,4º RISP - Juiz de Fora,3) Interior de MG,25
COIMBRA,2018,4º RISP - Juiz de Fora,3) Interior de MG,29
COIMBRA,2019,4º RISP - Juiz de Fora,3) Interior de MG,57
COIMBRA,2020,4º Departamento - Juiz de Fora,3) Interior de MG,30
COIMBRA,2021,4º Departamento - Juiz de Fora,3) Interior de MG,26
COLUNA,2014,8º RISP - Governador Valadares,3) Interior de MG,33
COLUNA,2015,8º RISP - Governador Valadares,3) Interior de MG,26
COLUNA,2016,8º RISP - Governador Valadares,3) Interior de MG,31
COLUNA,2017,8º RISP - Governador Valadares,3) Interior de MG,29
COLUNA,2018,8º RISP - Governador Valadares,3) Interior de MG,33
COLUNA,2019,8º RISP - Governador Valadares,3) Interior de MG,29
COLUNA,2020,8º Departamento - Governador Valadares,3) Interior de MG,40
COLUNA,2021,8º Departamento - Governador Valadares,3) Interior de MG,43
COMENDADOR GOMES,2014,5º RISP - Uberaba,3) Interior de MG,10
COMENDADOR GOMES,2015,5º RISP - Uberaba,3) Interior de MG,10
COMENDADOR GOMES,2016,5º RISP - Uberaba,3) Interior de MG,13
COMENDADOR GOMES,2017,5º RISP - Uberaba,3) Interior de MG,11
COMENDADOR GOMES,2018,5º RISP - Uberaba,3) Interior de MG,13
COMENDADOR GOMES,2019,5º RISP - Uberaba,3) Interior de MG,11
COMENDADOR GOMES,2020,5º Departamento - Uberaba,3) Interior de MG,26
COMENDADOR GOMES,2021,5º Departamento - Uberaba,3) Interior de MG,17
COMERCINHO,2014,15º RISP - Teófilo Otoni,3) Interior de MG,16
COMERCINHO,2015,15º RISP - Teófilo Otoni,3) Interior de MG,22
COMERCINHO,2016,15º RISP - Teófilo Otoni,3) Interior de MG,30
COMERCINHO,2017,15º RISP - Teófilo Otoni,3) Interior de MG,25
COMERCINHO,2018,15º RISP - Teófilo Otoni,3) Interior de MG,24
COMERCINHO,2019,15º RISP - Teófilo Otoni,3) Interior de MG,27
COMERCINHO,2020,15º Departamento - Teófilo Otoni,3) Interior de MG,19
COMERCINHO,2021,15º Departamento - Teófilo Otoni,3) Interior de MG,27
CONCEICAO DA APARECIDA,2014,18º RISP - Poços de Caldas,3) Interior de MG,67
CONCEICAO DA APARECIDA,2015,18º RISP - Poços de Caldas,3) Interior de MG,61
CONCEICAO DA APARECIDA,2016,18º RISP - Poços de Caldas,3) Interior de MG,41
CONCEICAO DA APARECIDA,2017,18º RISP - Poços de Caldas,3) Interior de MG,63
CONCEICAO DA APARECIDA,2018,18º RISP - Poços de Caldas,3) Interior de MG,73
CONCEICAO DA APARECIDA,2019,18º RISP - Poços de Caldas,3) Interior de MG,42
CONCEICAO DA APARECIDA,2020,18º Departamento - Poços de Caldas,3) Interior de MG,40
CONCEICAO DA APARECIDA,2021,18º Departamento - Poços de Caldas,3) Interior de MG,47
CONCEICAO DA BARRA DE MINAS,2014,13º RISP - Barbacena,3) Interior de MG,6
CONCEICAO DA BARRA DE MINAS,2015,13º RISP - Barbacena,3) Interior de MG,11
CONCEICAO DA BARRA DE MINAS,2016,13º RISP - Barbacena,3) Interior de MG,9
CONCEICAO DA BARRA DE MINAS,2017,13º RISP - Barbacena,3) Interior de MG,7
CONCEICAO DA BARRA DE MINAS,2018,13º RISP - Barbacena,3) Interior de MG,5
CONCEICAO DA BARRA DE MINAS,2019,13º RISP - Barbacena,3) Interior de MG,8
CONCEICAO DA BARRA DE MINAS,2020,13º Departamento - Barbacena,3) Interior de MG,6
CONCEICAO DA BARRA DE MINAS,2021,13º Departamento - Barbacena,3) Interior de MG,8
CONCEICAO DAS ALAGOAS,2014,5º RISP - Uberaba,3) Interior de MG,283
CONCEICAO DAS ALAGOAS,2015,5º RISP - Uberaba,3) Interior de MG,248
CONCEICAO DAS ALAGOAS,2016,5º RISP - Uberaba,3) Interior de MG,237
CONCEICAO DAS ALAGOAS,2017,5º RISP - Uberaba,3) Interior de MG,223
CONCEICAO DAS ALAGOAS,2018,5º RISP - Uberaba,3) Interior de MG,206
CONCEICAO DAS ALAGOAS,2019,5º RISP - Uberaba,3) Interior de MG,159
CONCEICAO DAS ALAGOAS,2020,5º Departamento - Uberaba,3) Interior de MG,220
CONCEICAO DAS ALAGOAS,2021,5º Departamento - Uberaba,3) Interior de MG,214
CONCEICAO DAS PEDRAS,2014,17º RISP - Pouso Alegre,3) Interior de MG,5
CONCEICAO DAS PEDRAS,2015,17º RISP - Pouso Alegre,3) Interior de MG,11
CONCEICAO DAS PEDRAS,2016,17º RISP - Pouso Alegre,3) Interior de MG,10
CONCEICAO DAS PEDRAS,2017,17º RISP - Pouso Alegre,3) Interior de MG,21
CONCEICAO DAS PEDRAS,2018,17º RISP - Pouso Alegre,3) Interior de MG,14
CONCEICAO DAS PEDRAS,2019,17º RISP - Pouso Alegre,3) Interior de MG,13
CONCEICAO DAS PEDRAS,2020,17º Departamento - Pouso Alegre,3) Interior de MG,16
CONCEICAO DAS PEDRAS,2021,17º Departamento - Pouso Alegre,3) Interior de MG,5
CONCEICAO DE IPANEMA,2014,12º RISP - Ipatinga,3) Interior de MG,19
CONCEICAO DE IPANEMA,2015,12º RISP - Ipatinga,3) Interior de MG,16
CONCEICAO DE IPANEMA,2016,12º RISP - Ipatinga,3) Interior de MG,19
CONCEICAO DE IPANEMA,2017,12º RISP - Ipatinga,3) Interior de MG,15
CONCEICAO DE IPANEMA,2018,12º RISP - Ipatinga,3) Interior de MG,16
CONCEICAO DE IPANEMA,2019,12º RISP - Ipatinga,3) Interior de MG,20
CONCEICAO DE IPANEMA,2020,12º Departamento - Ipatinga,3) Interior de MG,16
CONCEICAO DE IPANEMA,2021,12º Departamento - Ipatinga,3) Interior de MG,11
CONCEICAO DO MATO DENTRO,2014,14º RISP - Curvelo,3) Interior de MG,184
CONCEICAO DO MATO DENTRO,2015,14º RISP - Curvelo,3) Interior de MG,172
CONCEICAO DO MATO DENTRO,2016,14º RISP - Curvelo,3) Interior de MG,181
CONCEICAO DO MATO DENTRO,2017,14º RISP - Curvelo,3) Interior de MG,176
CONCEICAO DO MATO DENTRO,2018,14º RISP - Curvelo,3) Interior de MG,205
CONCEICAO DO MATO DENTRO,2019,14º RISP - Curvelo,3) Interior de MG,206
CONCEICAO DO MATO DENTRO,2020,14º Departamento - Curvelo,3) Interior de MG,168
CONCEICAO DO MATO DENTRO,2021,14º Departamento - Curvelo,3) Interior de MG,167
CONCEICAO DO PARA,2014,7º RISP - Divinópolis,3) Interior de MG,26
CONCEICAO DO PARA,2015,7º RISP - Divinópolis,3) Interior de MG,33
CONCEICAO DO PARA,2016,7º RISP - Divinópolis,3) Interior de MG,47
CONCEICAO DO PARA,2017,7º RISP - Divinópolis,3) Interior de MG,44
CONCEICAO DO PARA,2018,7º RISP - Divinópolis,3) Interior de MG,35
CONCEICAO DO PARA,2019,7º RISP - Divinópolis,3) Interior de MG,43
CONCEICAO DO PARA,2020,7º Departamento - Divinópolis,3) Interior de MG,39
CONCEICAO DO PARA,2021,7º Departamento - Divinópolis,3) Interior de MG,48
CONCEICAO DO RIO VERDE,2014,6º RISP - Lavras,3) Interior de MG,95
CONCEICAO DO RIO VERDE,2015,6º RISP - Lavras,3) Interior de MG,92
CONCEICAO DO RIO VERDE,2016,6º RISP - Lavras,3) Interior de MG,75
CONCEICAO DO RIO VERDE,2017,6º RISP - Lavras,3) Interior de MG,97
CONCEICAO DO RIO VERDE,2018,6º RISP - Lavras,3) Interior de MG,106
CONCEICAO DO RIO VERDE,2019,6º RISP - Lavras,3) Interior de MG,89
CONCEICAO DO RIO VERDE,2020,6º Departamento - Lavras,3) Interior de MG,93
CONCEICAO DO RIO VERDE,2021,6º Departamento - Lavras,3) Interior de MG,91
CONCEICAO DOS OUROS,2014,17º RISP - Pouso Alegre,3) Interior de MG,50
CONCEICAO DOS OUROS,2015,17º RISP - Pouso Alegre,3) Interior de MG,39
CONCEICAO DOS OUROS,2016,17º RISP - Pouso Alegre,3) Interior de MG,37
CONCEICAO DOS OUROS,2017,17º RISP - Pouso Alegre,3) Interior de MG,59
CONCEICAO DOS OUROS,2018,17º RISP - Pouso Alegre,3) Interior de MG,52
CONCEICAO DOS OUROS,2019,17º RISP - Pouso Alegre,3) Interior de MG,64
CONCEICAO DOS OUROS,2020,17º Departamento - Pouso Alegre,3) Interior de MG,47
CONCEICAO DOS OUROS,2021,17º Departamento - Pouso Alegre,3) Interior de MG,55
CONEGO MARINHO,2014,11º RISP - Montes Claros,3) Interior de MG,20
CONEGO MARINHO,2015,11º RISP - Montes Claros,3) Interior de MG,13
CONEGO MARINHO,2016,11º RISP - Montes Claros,3) Interior de MG,28
CONEGO MARINHO,2017,11º RISP - Montes Claros,3) Interior de MG,26
CONEGO MARINHO,2018,11º RISP - Montes Claros,3) Interior de MG,24
CONEGO MARINHO,2019,11º RISP - Montes Claros,3) Interior de MG,35
CONEGO MARINHO,2020,11º Departamento - Montes Claros,3) Interior de MG,28
CONEGO MARINHO,2021,11º Departamento - Montes Claros,3) Interior de MG,21
CONFINS,2014,3º RISP - Vespasiano,2) RMBH (sem BH),42
CONFINS,2015,3º RISP - Vespasiano,2) RMBH (sem BH),47
CONFINS,2016,3º RISP - Vespasiano,2) RMBH (sem BH),68
CONFINS,2017,3º RISP - Vespasiano,2) RMBH (sem BH),46
CONFINS,2018,3º RISP - Vespasiano,2) RMBH (sem BH),42
CONFINS,2019,3º RISP - Vespasiano,2) RMBH (sem BH),67
CONFINS,2020,3º Departamento - Vespasiano,2) RMBH (sem BH),42
CONFINS,2021,3º Departamento - Vespasiano,2) RMBH (sem BH),65
CONGONHAL,2014,17º RISP - Pouso Alegre,3) Interior de MG,71
CONGONHAL,2015,17º RISP - Pouso Alegre,3) Interior de MG,62
CONGONHAL,2016,17º RISP - Pouso Alegre,3) Interior de MG,57
CONGONHAL,2017,17º RISP - Pouso Alegre,3) Interior de MG,32
CONGONHAL,2018,17º RISP - Pouso Alegre,3) Interior de MG,46
CONGONHAL,2019,17º RISP - Pouso Alegre,3) Interior de MG,62
CONGONHAL,2020,17º Departamento - Pouso Alegre,3) Interior de MG,46
CONGONHAL,2021,17º Departamento - Pouso Alegre,3) Interior de MG,62
CONGONHAS,2014,13º RISP - Barbacena,3) Interior de MG,375
CONGONHAS,2015,13º RISP - Barbacena,3) Interior de MG,413
CONGONHAS,2016,13º RISP - Barbacena,3) Interior de MG,451
CONGONHAS,2017,13º RISP - Barbacena,3) Interior de MG,515
CONGONHAS,2018,13º RISP - Barbacena,3) Interior de MG,488
CONGONHAS,2019,13º RISP - Barbacena,3) Interior de MG,444
CONGONHAS,2020,13º Departamento - Barbacena,3) Interior de MG,449
CONGONHAS,2021,13º Departamento - Barbacena,3) Interior de MG,491
CONGONHAS DO NORTE,2014,14º RISP - Curvelo,3) Interior de MG,27
CONGONHAS DO NORTE,2015,14º RISP - Curvelo,3) Interior de MG,34
CONGONHAS DO NORTE,2016,14º RISP - Curvelo,3) Interior de MG,33
CONGONHAS DO NORTE,2017,14º RISP - Curvelo,3) Interior de MG,47
CONGONHAS DO NORTE,2018,14º RISP - Curvelo,3) Interior de MG,40
CONGONHAS DO NORTE,2019,14º RISP - Curvelo,3) Interior de MG,34
CONGONHAS DO NORTE,2020,14º Departamento - Curvelo,3) Interior de MG,40
CONGONHAS DO NORTE,2021,14º Departamento - Curvelo,3) Interior de MG,30
CONQUISTA,2014,5º RISP - Uberaba,3) Interior de MG,67
CONQUISTA,2015,5º RISP - Uberaba,3) Interior de MG,87
CONQUISTA,2016,5º RISP - Uberaba,3) Interior de MG,50
CONQUISTA,2017,5º RISP - Uberaba,3) Interior de MG,59
CONQUISTA,2018,5º RISP - Uberaba,3) Interior de MG,48
CONQUISTA,2019,5º RISP - Uberaba,3) Interior de MG,39
CONQUISTA,2020,5º Departamento - Uberaba,3) Interior de MG,52
CONQUISTA,2021,5º Departamento - Uberaba,3) Interior de MG,32
CONSELHEIRO LAFAIETE,2014,13º RISP - Barbacena,3) Interior de MG,863
CONSELHEIRO LAFAIETE,2015,13º RISP - Barbacena,3) Interior de MG,951
CONSELHEIRO LAFAIETE,2016,13º RISP - Barbacena,3) Interior de MG,902
CONSELHEIRO LAFAIETE,2017,13º RISP - Barbacena,3) Interior de MG,908
CONSELHEIRO LAFAIETE,2018,13º RISP - Barbacena,3) Interior de MG,968
CONSELHEIRO LAFAIETE,2019,13º RISP - Barbacena,3) Interior de MG,1046
CONSELHEIRO LAFAIETE,2020,13º Departamento - Barbacena,3) Interior de MG,1040
CONSELHEIRO LAFAIETE,2021,13º Departamento - Barbacena,3) Interior de MG,1067
CONSELHEIRO PENA,2014,8º RISP - Governador Valadares,3) Interior de MG,173
CONSELHEIRO PENA,2015,8º RISP - Governador Valadares,3) Interior de MG,163
CONSELHEIRO PENA,2016,8º RISP - Governador Valadares,3) Interior de MG,186
CONSELHEIRO PENA,2017,8º RISP - Governador Valadares,3) Interior de MG,176
CONSELHEIRO PENA,2018,8º RISP - Governador Valadares,3) Interior de MG,144
CONSELHEIRO PENA,2019,8º RISP - Governador Valadares,3) Interior de MG,204
CONSELHEIRO PENA,2020,8º Departamento - Governador Valadares,3) Interior de MG,213
CONSELHEIRO PENA,2021,8º Departamento - Governador Valadares,3) Interior de MG,204
CONSOLACAO,2014,17º RISP - Pouso Alegre,3) Interior de MG,4
CONSOLACAO,2015,17º RISP - Pouso Alegre,3) Interior de MG,3
CONSOLACAO,2016,17º RISP - Pouso Alegre,3) Interior de MG,4
CONSOLACAO,2017,17º RISP - Pouso Alegre,3) Interior de MG,10
CONSOLACAO,2018,17º RISP - Pouso Alegre,3) Interior de MG,2
CONSOLACAO,2019,17º RISP - Pouso Alegre,3) Interior de MG,5
CONSOLACAO,2020,17º Departamento - Pouso Alegre,3) Interior de MG,3
CONSOLACAO,2021,17º Departamento - Pouso Alegre,3) Interior de MG,8
CONTAGEM,2014,2º RISP - Contagem,2) RMBH (sem BH),4093
CONTAGEM,2015,2º RISP - Contagem,2) RMBH (sem BH),3776
CONTAGEM,2016,2º RISP - Contagem,2) RMBH (sem BH),3356
CONTAGEM,2017,2º RISP - Contagem,2) RMBH (sem BH),3865
CONTAGEM,2018,2º RISP - Contagem,2) RMBH (sem BH),4051
CONTAGEM,2019,2º RISP - Contagem,2) RMBH (sem BH),4455
CONTAGEM,2020,2º Departamento - Contagem,2) RMBH (sem BH),4323
CONTAGEM,2021,2º Departamento - Contagem,2) RMBH (sem BH),4669
COQUEIRAL,2014,6º RISP - Lavras,3) Interior de MG,38
COQUEIRAL,2015,6º RISP - Lavras,3) Interior de MG,44
COQUEIRAL,2016,6º RISP - Lavras,3) Interior de MG,37
COQUEIRAL,2017,6º RISP - Lavras,3) Interior de MG,53
COQUEIRAL,2018,6º RISP - Lavras,3) Interior de MG,32
COQUEIRAL,2019,6º RISP - Lavras,3) Interior de MG,42
COQUEIRAL,2020,6º Departamento - Lavras,3) Interior de MG,46
COQUEIRAL,2021,6º Departamento - Lavras,3) Interior de MG,59
CORACAO DE JESUS,2014,11º RISP - Montes Claros,3) Interior de MG,135
CORACAO DE JESUS,2015,11º RISP - Montes Claros,3) Interior de MG,140
CORACAO DE JESUS,2016,11º RISP - Montes Claros,3) Interior de MG,147
CORACAO DE JESUS,2017,11º RISP - Montes Claros,3) Interior de MG,143
CORACAO DE JESUS,2018,11º RISP - Montes Claros,3) Interior de MG,136
CORACAO DE JESUS,2019,11º RISP - Montes Claros,3) Interior de MG,140
CORACAO DE JESUS,2020,11º Departamento - Montes Claros,3) Interior de MG,178
CORACAO DE JESUS,2021,11º Departamento - Montes Claros,3) Interior de MG,144
CORDISBURGO,2014,19º RISP - Sete Lagoas,3) Interior de MG,57
CORDISBURGO,2015,19º RISP - Sete Lagoas,3) Interior de MG,57
CORDISBURGO,2016,19º RISP - Sete Lagoas,3) Interior de MG,45
CORDISBURGO,2017,19º RISP - Sete Lagoas,3) Interior de MG,51
CORDISBURGO,2018,19º RISP - Sete Lagoas,3) Interior de MG,57
CORDISBURGO,2019,19º RISP - Sete Lagoas,3) Interior de MG,74
CORDISBURGO,2020,19º Departamento - Sete Lagoas,3) Interior de MG,75
CORDISBURGO,2021,19º Departamento - Sete Lagoas,3) Interior de MG,67
CORDISLANDIA,2014,17º RISP - Pouso Alegre,3) Interior de MG,28
CORDISLANDIA,2015,17º RISP - Pouso Alegre,3) Interior de MG,30
CORDISLANDIA,2016,17º RISP - Pouso Alegre,3) Interior de MG,18
CORDISLANDIA,2017,17º RISP - Pouso Alegre,3) Interior de MG,17
CORDISLANDIA,2018,17º RISP - Pouso Alegre,3) Interior de MG,13
CORDISLANDIA,2019,17º RISP - Pouso Alegre,3) Interior de MG,18
CORDISLANDIA,2020,17º Departamento - Pouso Alegre,3) Interior de MG,23
CORDISLANDIA,2021,17º Departamento - Pouso Alegre,3) Interior de MG,29
CORINTO,2014,14º RISP - Curvelo,3) Interior de MG,276
CORINTO,2015,14º RISP - Curvelo,3) Interior de MG,270
CORINTO,2016,14º RISP - Curvelo,3) Interior de MG,252
CORINTO,2017,14º RISP - Curvelo,3) Interior de MG,257
CORINTO,2018,14º RISP - Curvelo,3) Interior de MG,220
CORINTO,2019,14º RISP - Curvelo,3) Interior de MG,282
CORINTO,2020,14º Departamento - Curvelo,3) Interior de MG,231
CORINTO,2021,14º Departamento - Curvelo,3) Interior de MG,225
COROACI,2014,8º RISP - Governador Valadares,3) Interior de MG,43
COROACI,2015,8º RISP - Governador Valadares,3) Interior de MG,30
COROACI,2016,8º RISP - Governador Valadares,3) Interior de MG,26
COROACI,2017,8º RISP - Governador Valadares,3) Interior de MG,23
COROACI,2018,8º RISP - Governador Valadares,3) Interior de MG,23
COROACI,2019,8º RISP - Governador Valadares,3) Interior de MG,29
COROACI,2020,8º Departamento - Governador Valadares,3) Interior de MG,27
COROACI,2021,8º Departamento - Governador Valadares,3) Interior de MG,31
COROMANDEL,2014,10º RISP - Patos de Minas,3) Interior de MG,217
COROMANDEL,2015,10º RISP - Patos de Minas,3) Interior de MG,195
COROMANDEL,2016,10º RISP - Patos de Minas,3) Interior de MG,182
COROMANDEL,2017,10º RISP - Patos de Minas,3) Interior de MG,181
COROMANDEL,2018,10º RISP - Patos de Minas,3) Interior de MG,178
COROMANDEL,2019,10º RISP - Patos de Minas,3) Interior de MG,197
COROMANDEL,2020,10º Departamento - Patos de Minas,3) Interior de MG,172
COROMANDEL,2021,10º Departamento - Patos de Minas,3) Interior de MG,201
CORONEL FABRICIANO,2014,12º RISP - Ipatinga,3) Interior de MG,559
CORONEL FABRICIANO,2015,12º RISP - Ipatinga,3) Interior de MG,642
CORONEL FABRICIANO,2016,12º RISP - Ipatinga,3) Interior de MG,690
CORONEL FABRICIANO,2017,12º RISP - Ipatinga,3) Interior de MG,704
CORONEL FABRICIANO,2018,12º RISP - Ipatinga,3) Interior de MG,742
CORONEL FABRICIANO,2019,12º RISP - Ipatinga,3) Interior de MG,643
CORONEL FABRICIANO,2020,12º Departamento - Ipatinga,3) Interior de MG,621
CORONEL FABRICIANO,2021,12º Departamento - Ipatinga,3) Interior de MG,727
CORONEL MURTA,2014,15º RISP - Teófilo Otoni,3) Interior de MG,84
CORONEL MURTA,2015,15º RISP - Teófilo Otoni,3) Interior de MG,70
CORONEL MURTA,2016,15º RISP - Teófilo Otoni,3) Interior de MG,90
CORONEL MURTA,2017,15º RISP - Teófilo Otoni,3) Interior de MG,60
CORONEL MURTA,2018,15º RISP - Teófilo Otoni,3) Interior de MG,44
