Município,Ano,População,Número de Vítimas,Índice de Violência,RISP,RMBH,PIB per capita
SAO GERALDO,2019,12366.0,36.0,29.11208151382824,4º RISP - Juiz de Fora,3) Interior de MG,17869.69
SAO GERALDO,2020,12562.0,36.0,28.657857029135485,4º Departamento - Juiz de Fora,3) Interior de MG,19258.93
SAO GERALDO,2021,12751.0,47.0,36.859854129087914,4º Departamento - Juiz de Fora,3) Interior de MG,20738.3
SAO GERALDO DA PIEDADE,2014,4329.0,14.0,32.34003234003234,8º RISP - Governador Valadares,3) Interior de MG,7529.99
SAO GERALDO DA PIEDADE,2015,4289.0,24.0,55.957099557006295,8º RISP - Governador Valadares,3) Interior de MG,8568.44
SAO GERALDO DA PIEDADE,2016,4251.0,21.0,49.40014114326041,8º RISP - Governador Valadares,3) Interior de MG,8791.76
SAO GERALDO DA PIEDADE,2017,4214.0,17.0,40.34171808258188,8º RISP - Governador Valadares,3) Interior de MG,8567.88
SAO GERALDO DA PIEDADE,2018,4015.0,21.0,52.3038605230386,8º RISP - Governador Valadares,3) Interior de MG,9051.95
SAO GERALDO DA PIEDADE,2019,3962.0,34.0,85.81524482584554,8º RISP - Governador Valadares,3) Interior de MG,9183.85
SAO GERALDO DA PIEDADE,2020,3910.0,22.0,56.26598465473146,8º Departamento - Governador Valadares,3) Interior de MG,10273.92
SAO GERALDO DA PIEDADE,2021,3860.0,21.0,54.40414507772021,8º Departamento - Governador Valadares,3) Interior de MG,11611.66
SAO GERALDO DO BAIXIO,2014,3788.0,33.0,87.11721224920802,8º RISP - Governador Valadares,3) Interior de MG,8440.82
SAO GERALDO DO BAIXIO,2015,3834.0,24.0,62.59780907668232,8º RISP - Governador Valadares,3) Interior de MG,9275.8
SAO GERALDO DO BAIXIO,2016,3878.0,29.0,74.78081485301702,8º RISP - Governador Valadares,3) Interior de MG,10221.5
SAO GERALDO DO BAIXIO,2017,3920.0,19.0,48.46938775510204,8º RISP - Governador Valadares,3) Interior de MG,9447.65
SAO GERALDO DO BAIXIO,2018,3963.0,15.0,37.85011355034065,8º RISP - Governador Valadares,3) Interior de MG,9870.86
SAO GERALDO DO BAIXIO,2019,4012.0,15.0,37.387836490528414,8º RISP - Governador Valadares,3) Interior de MG,10469.59
SAO GERALDO DO BAIXIO,2020,4059.0,22.0,54.200542005420054,8º Departamento - Governador Valadares,3) Interior de MG,11845.18
SAO GERALDO DO BAIXIO,2021,4104.0,18.0,43.859649122807014,8º Departamento - Governador Valadares,3) Interior de MG,12169.53
SAO GONCALO DO ABAETE,2014,6717.0,93.0,138.4546672621706,10º RISP - Patos de Minas,3) Interior de MG,24471.34
SAO GONCALO DO ABAETE,2015,6780.0,59.0,87.02064896755162,10º RISP - Patos de Minas,3) Interior de MG,25940.84
SAO GONCALO DO ABAETE,2016,6840.0,51.0,74.56140350877193,10º RISP - Patos de Minas,3) Interior de MG,30669.95
SAO GONCALO DO ABAETE,2017,6898.0,43.0,62.3369092490577,10º RISP - Patos de Minas,3) Interior de MG,30601.22
SAO GONCALO DO ABAETE,2018,6923.0,47.0,67.88964321825799,10º RISP - Patos de Minas,3) Interior de MG,33040.01
SAO GONCALO DO ABAETE,2019,8389.0,49.0,58.40982238645846,10º RISP - Patos de Minas,3) Interior de MG,27599.8
SAO GONCALO DO ABAETE,2020,8459.0,44.0,52.015604681404426,10º Departamento - Patos de Minas,3) Interior de MG,30544.59
SAO GONCALO DO ABAETE,2021,8527.0,59.0,69.19197842148469,10º Departamento - Patos de Minas,3) Interior de MG,38182.29
SAO GONCALO DO PARA,2014,11475.0,92.0,80.17429193899783,7º RISP - Divinópolis,3) Interior de MG,13996.07
SAO GONCALO DO PARA,2015,11654.0,65.0,55.77484125622104,7º RISP - Divinópolis,3) Interior de MG,14193.21
SAO GONCALO DO PARA,2016,11823.0,82.0,69.35633933857736,7º RISP - Divinópolis,3) Interior de MG,15004.24
SAO GONCALO DO PARA,2017,11985.0,92.0,76.76261994159366,7º RISP - Divinópolis,3) Interior de MG,19414.34
SAO GONCALO DO PARA,2018,12218.0,67.0,54.837125552463576,7º RISP - Divinópolis,3) Interior de MG,20119.27
SAO GONCALO DO PARA,2019,12411.0,94.0,75.73926355652243,7º RISP - Divinópolis,3) Interior de MG,19331.78
SAO GONCALO DO PARA,2020,12597.0,69.0,54.77494641581329,7º Departamento - Divinópolis,3) Interior de MG,17958.48
SAO GONCALO DO PARA,2021,12776.0,100.0,78.27175954915467,7º Departamento - Divinópolis,3) Interior de MG,24361.9
SAO GONCALO DO RIO ABAIXO,2014,10488.0,71.0,67.69641495041952,12º RISP - Ipatinga,3) Interior de MG,263434.65
SAO GONCALO DO RIO ABAIXO,2015,10588.0,70.0,66.11258027956177,12º RISP - Ipatinga,3) Interior de MG,169387.82
SAO GONCALO DO RIO ABAIXO,2016,10683.0,63.0,58.972198820556024,12º RISP - Ipatinga,3) Interior de MG,194202.66
SAO GONCALO DO RIO ABAIXO,2017,10773.0,49.0,45.484080571799865,12º RISP - Ipatinga,3) Interior de MG,290131.02
SAO GONCALO DO RIO ABAIXO,2018,10818.0,62.0,57.31188759474949,12º RISP - Ipatinga,3) Interior de MG,337442.54
SAO GONCALO DO RIO ABAIXO,2019,10920.0,73.0,66.84981684981685,12º RISP - Ipatinga,3) Interior de MG,313089.95
SAO GONCALO DO RIO ABAIXO,2020,11019.0,76.0,68.9717760232326,12º Departamento - Ipatinga,3) Interior de MG,225010.08
SAO GONCALO DO RIO ABAIXO,2021,11114.0,83.0,74.68058304840741,12º Departamento - Ipatinga,3) Interior de MG,684168.71
SAO GONCALO DO RIO PRETO,2014,3180.0,13.0,40.880503144654085,14º RISP - Curvelo,3) Interior de MG,8175.78
SAO GONCALO DO RIO PRETO,2015,3189.0,13.0,40.76513013483851,14º RISP - Curvelo,3) Interior de MG,8537.42
SAO GONCALO DO RIO PRETO,2016,3197.0,21.0,65.68658116984673,14º RISP - Curvelo,3) Interior de MG,9163.33
SAO GONCALO DO RIO PRETO,2017,3205.0,25.0,78.003120124805,14º RISP - Curvelo,3) Interior de MG,10117.74
SAO GONCALO DO RIO PRETO,2018,3161.0,26.0,82.25245175577349,14º RISP - Curvelo,3) Interior de MG,10670.83
SAO GONCALO DO RIO PRETO,2019,3167.0,31.0,97.88443321755604,14º RISP - Curvelo,3) Interior de MG,11628.18
SAO GONCALO DO RIO PRETO,2020,3173.0,31.0,97.69933816577371,14º Departamento - Curvelo,3) Interior de MG,12305.74
SAO GONCALO DO RIO PRETO,2021,3178.0,28.0,88.1057268722467,14º Departamento - Curvelo,3) Interior de MG,15341.2
SAO GONCALO DO SAPUCAI,2014,25143.0,194.0,77.1586525076562,17º RISP - Pouso Alegre,3) Interior de MG,21053.79
SAO GONCALO DO SAPUCAI,2015,25274.0,184.0,72.80208910342645,17º RISP - Pouso Alegre,3) Interior de MG,22033.48
SAO GONCALO DO SAPUCAI,2016,25399.0,208.0,81.89298791290996,17º RISP - Pouso Alegre,3) Interior de MG,24934.04
SAO GONCALO DO SAPUCAI,2017,25517.0,210.0,82.29807579260884,17º RISP - Pouso Alegre,3) Interior de MG,23989.11
SAO GONCALO DO SAPUCAI,2018,25332.0,197.0,77.76725090794253,17º RISP - Pouso Alegre,3) Interior de MG,24371.51
SAO GONCALO DO SAPUCAI,2019,25449.0,142.0,55.79787025030453,17º RISP - Pouso Alegre,3) Interior de MG,25573.87
SAO GONCALO DO SAPUCAI,2020,25561.0,140.0,54.770940104064785,17º Departamento - Pouso Alegre,3) Interior de MG,30375.81
SAO GONCALO DO SAPUCAI,2021,25670.0,137.0,53.36969224776003,17º Departamento - Pouso Alegre,3) Interior de MG,38470.78
SAO GOTARDO,2014,34107.0,359.0,105.25698536957223,10º RISP - Patos de Minas,3) Interior de MG,16675.31
SAO GOTARDO,2015,34425.0,378.0,109.80392156862746,10º RISP - Patos de Minas,3) Interior de MG,18371.19
SAO GOTARDO,2016,34728.0,433.0,124.6832527067496,10º RISP - Patos de Minas,3) Interior de MG,20765.07
SAO GOTARDO,2017,35016.0,503.0,143.64861777473155,10º RISP - Patos de Minas,3) Interior de MG,21636.35
SAO GOTARDO,2018,35145.0,431.0,122.63479869113672,10º RISP - Patos de Minas,3) Interior de MG,23625.1
SAO GOTARDO,2019,35469.0,453.0,127.71716146494121,10º RISP - Patos de Minas,3) Interior de MG,26662.43
SAO GOTARDO,2020,35782.0,432.0,120.73109384606786,10º Departamento - Patos de Minas,3) Interior de MG,27423.89
SAO GOTARDO,2021,36084.0,410.0,113.62376676643387,10º Departamento - Patos de Minas,3) Interior de MG,32960.88
SAO JOAO BATISTA GLORIA,2014,7292.0,33.0,45.255074053757546,18º RISP - Poços de Caldas,3) Interior de MG,16632.76
SAO JOAO BATISTA GLORIA,2015,7341.0,40.0,54.48848930663397,18º RISP - Poços de Caldas,3) Interior de MG,16770.21
SAO JOAO BATISTA GLORIA,2016,7387.0,36.0,48.734262894273726,18º RISP - Poços de Caldas,3) Interior de MG,16382.86
SAO JOAO BATISTA GLORIA,2017,7431.0,35.0,47.09998654286098,18º RISP - Poços de Caldas,3) Interior de MG,18971.99
SAO JOAO BATISTA GLORIA,2018,7407.0,41.0,55.35304441744296,18º RISP - Poços de Caldas,3) Interior de MG,19913.07
SAO JOAO BATISTA GLORIA,2019,7453.0,55.0,73.79578693143701,18º RISP - Poços de Caldas,3) Interior de MG,21569.43
SAO JOAO BATISTA GLORIA,2020,7498.0,52.0,69.3518271539077,18º Departamento - Poços de Caldas,3) Interior de MG,26764.59
SAO JOAO BATISTA GLORIA,2021,7541.0,46.0,60.99986739159262,18º Departamento - Poços de Caldas,3) Interior de MG,35560.06
SAO JOAO DA LAGOA,2014,4880.0,12.0,24.590163934426233,11º RISP - Montes Claros,3) Interior de MG,8244.15
SAO JOAO DA LAGOA,2015,4902.0,11.0,22.439820481436147,11º RISP - Montes Claros,3) Interior de MG,8420.74
SAO JOAO DA LAGOA,2016,4922.0,30.0,60.950832994717594,11º RISP - Montes Claros,3) Interior de MG,8744.35
SAO JOAO DA LAGOA,2017,4942.0,29.0,58.68069607446378,11º RISP - Montes Claros,3) Interior de MG,8543.38
SAO JOAO DA LAGOA,2018,4896.0,20.0,40.84967320261438,11º RISP - Montes Claros,3) Interior de MG,8461.55
SAO JOAO DA LAGOA,2019,4915.0,35.0,71.21057985757884,11º RISP - Montes Claros,3) Interior de MG,9867.71
SAO JOAO DA LAGOA,2020,4932.0,28.0,56.772100567721004,11º Departamento - Montes Claros,3) Interior de MG,11104.64
SAO JOAO DA LAGOA,2021,4949.0,28.0,56.57708628005658,11º Departamento - Montes Claros,3) Interior de MG,12208.13
SAO JOAO DA MATA,2014,2809.0,8.0,28.479886080455678,17º RISP - Pouso Alegre,3) Interior de MG,12969.02
SAO JOAO DA MATA,2015,2810.0,6.0,21.352313167259787,17º RISP - Pouso Alegre,3) Interior de MG,12599.43
SAO JOAO DA MATA,2016,2810.0,8.0,28.469750889679716,17º RISP - Pouso Alegre,3) Interior de MG,14214.15
SAO JOAO DA MATA,2017,2811.0,11.0,39.13198150124511,17º RISP - Pouso Alegre,3) Interior de MG,15014.97
SAO JOAO DA MATA,2018,2753.0,8.0,29.05920813657828,17º RISP - Pouso Alegre,3) Interior de MG,15690.52
SAO JOAO DA MATA,2019,2749.0,7.0,25.463805020007275,17º RISP - Pouso Alegre,3) Interior de MG,15443.68
SAO JOAO DA MATA,2020,2746.0,8.0,29.133284777858705,17º Departamento - Pouso Alegre,3) Interior de MG,18278.52
SAO JOAO DA MATA,2021,2743.0,6.0,21.873860736419978,17º Departamento - Pouso Alegre,3) Interior de MG,20081.08
SAO JOAO DA PONTE,2014,25933.0,101.0,38.94651602205684,11º RISP - Montes Claros,3) Interior de MG,6598.21
SAO JOAO DA PONTE,2015,25906.0,84.0,32.42492086775265,11º RISP - Montes Claros,3) Interior de MG,7065.24
SAO JOAO DA PONTE,2016,25880.0,103.0,39.799072642967545,11º RISP - Montes Claros,3) Interior de MG,7417.46
SAO JOAO DA PONTE,2017,25856.0,85.0,32.87438118811881,11º RISP - Montes Claros,3) Interior de MG,7579.73
SAO JOAO DA PONTE,2018,25235.0,108.0,42.79770160491381,11º RISP - Montes Claros,3) Interior de MG,7870.68
SAO JOAO DA PONTE,2019,25165.0,86.0,34.17444863898272,11º RISP - Montes Claros,3) Interior de MG,8555.42
SAO JOAO DA PONTE,2020,25098.0,84.0,33.468802295003584,11º Departamento - Montes Claros,3) Interior de MG,10176.11
SAO JOAO DA PONTE,2021,25033.0,115.0,45.939360044740944,11º Departamento - Montes Claros,3) Interior de MG,10741.62
SAO JOAO DAS MISSOES,2014,12539.0,38.0,30.30544700534333,11º RISP - Montes Claros,3) Interior de MG,4738.48
SAO JOAO DAS MISSOES,2015,12652.0,27.0,21.340499525766674,11º RISP - Montes Claros,3) Interior de MG,5038.17
SAO JOAO DAS MISSOES,2016,12760.0,26.0,20.37617554858934,11º RISP - Montes Claros,3) Interior de MG,5447.67
SAO JOAO DAS MISSOES,2017,12862.0,43.0,33.43181464779972,11º RISP - Montes Claros,3) Interior de MG,6086.96
SAO JOAO DAS MISSOES,2018,12899.0,41.0,31.78540972168385,11º RISP - Montes Claros,3) Interior de MG,6318.76
SAO JOAO DAS MISSOES,2019,13014.0,33.0,25.357307514983866,11º RISP - Montes Claros,3) Interior de MG,6436.59
SAO JOAO DAS MISSOES,2020,13125.0,43.0,32.761904761904766,11º Departamento - Montes Claros,3) Interior de MG,6865.51
SAO JOAO DAS MISSOES,2021,13232.0,40.0,30.22974607013301,11º Departamento - Montes Claros,3) Interior de MG,6983.08
SAO JOAO DEL REI,2014,88902.0,700.0,78.73838608805202,13º RISP - Barbacena,3) Interior de MG,18132.37
SAO JOAO DEL REI,2015,89378.0,636.0,71.15845062543355,13º RISP - Barbacena,3) Interior de MG,18645.67
SAO JOAO DEL REI,2016,89832.0,565.0,62.895182117730876,13º RISP - Barbacena,3) Interior de MG,20375.34
SAO JOAO DEL REI,2017,90263.0,599.0,66.36163211947309,13º RISP - Barbacena,3) Interior de MG,22528.28
SAO JOAO DEL REI,2018,89653.0,564.0,62.90921664640336,13º RISP - Barbacena,3) Interior de MG,24022.25
SAO JOAO DEL REI,2019,90082.0,545.0,60.500432938877914,13º RISP - Barbacena,3) Interior de MG,27108.42
SAO JOAO DEL REI,2020,90497.0,503.0,55.58195299291689,13º Departamento - Barbacena,3) Interior de MG,27643.42
SAO JOAO DEL REI,2021,90897.0,552.0,60.72807683421895,13º Departamento - Barbacena,3) Interior de MG,33059.97
SAO JOAO DO MANHUACU,2014,11038.0,32.0,28.99075919550643,12º RISP - Ipatinga,3) Interior de MG,11775.28
SAO JOAO DO MANHUACU,2015,11153.0,28.0,25.105352819869093,12º RISP - Ipatinga,3) Interior de MG,13439.05
SAO JOAO DO MANHUACU,2016,11262.0,43.0,38.181495293908725,12º RISP - Ipatinga,3) Interior de MG,14733.24
SAO JOAO DO MANHUACU,2017,11367.0,43.0,37.82880267440837,12º RISP - Ipatinga,3) Interior de MG,13066.43
SAO JOAO DO MANHUACU,2018,11440.0,57.0,49.82517482517482,12º RISP - Ipatinga,3) Interior de MG,10135.65
SAO JOAO DO MANHUACU,2019,11559.0,55.0,47.58197075871615,12º RISP - Ipatinga,3) Interior de MG,11029.66
SAO JOAO DO MANHUACU,2020,11674.0,64.0,54.82268288504369,12º Departamento - Ipatinga,3) Interior de MG,12975.84
SAO JOAO DO MANHUACU,2021,11785.0,46.0,39.03266864658464,12º Departamento - Ipatinga,3) Interior de MG,15536.64
SAO JOAO DO MANTENINHA,2014,5591.0,12.0,21.463065641209084,8º RISP - Governador Valadares,3) Interior de MG,9890.56
SAO JOAO DO MANTENINHA,2015,5650.0,18.0,31.85840707964602,8º RISP - Governador Valadares,3) Interior de MG,10475.7
SAO JOAO DO MANTENINHA,2016,5706.0,32.0,56.08131791097091,8º RISP - Governador Valadares,3) Interior de MG,11100.84
SAO JOAO DO MANTENINHA,2017,5759.0,23.0,39.937489147421424,8º RISP - Governador Valadares,3) Interior de MG,9401.47
SAO JOAO DO MANTENINHA,2018,5798.0,32.0,55.19144532597447,8º RISP - Governador Valadares,3) Interior de MG,10127.39
SAO JOAO DO MANTENINHA,2019,5859.0,25.0,42.66939750810718,8º RISP - Governador Valadares,3) Interior de MG,11433.97
SAO JOAO DO MANTENINHA,2020,5918.0,15.0,25.346400811084827,8º Departamento - Governador Valadares,3) Interior de MG,12342.12
SAO JOAO DO MANTENINHA,2021,5975.0,28.0,46.861924686192474,8º Departamento - Governador Valadares,3) Interior de MG,13597.23
SAO JOAO DO ORIENTE,2014,7925.0,54.0,68.13880126182966,12º RISP - Ipatinga,3) Interior de MG,8388.23
SAO JOAO DO ORIENTE,2015,7888.0,45.0,57.04868154158215,12º RISP - Ipatinga,3) Interior de MG,9187.64
SAO JOAO DO ORIENTE,2016,7853.0,56.0,71.31032726346619,12º RISP - Ipatinga,3) Interior de MG,9962.37
SAO JOAO DO ORIENTE,2017,7819.0,58.0,74.17828366798824,12º RISP - Ipatinga,3) Interior de MG,10190.4
SAO JOAO DO ORIENTE,2018,7553.0,55.0,72.8187475175427,12º RISP - Ipatinga,3) Interior de MG,11087.89
SAO JOAO DO ORIENTE,2019,7498.0,43.0,57.34862630034676,12º RISP - Ipatinga,3) Interior de MG,12559.0
SAO JOAO DO ORIENTE,2020,7444.0,37.0,49.70445996775927,12º Departamento - Ipatinga,3) Interior de MG,13527.88
SAO JOAO DO ORIENTE,2021,7393.0,44.0,59.51575814960098,12º Departamento - Ipatinga,3) Interior de MG,13780.13
SAO JOAO DO PACUI,2014,4308.0,25.0,58.03156917363045,11º RISP - Montes Claros,3) Interior de MG,6613.75
SAO JOAO DO PACUI,2015,4339.0,19.0,43.78889144964277,11º RISP - Montes Claros,3) Interior de MG,7266.2
SAO JOAO DO PACUI,2016,4369.0,28.0,64.08789196612497,11º RISP - Montes Claros,3) Interior de MG,8085.45
SAO JOAO DO PACUI,2017,4396.0,17.0,38.67151956323931,11º RISP - Montes Claros,3) Interior de MG,7728.4
SAO JOAO DO PACUI,2018,4389.0,13.0,29.61950330371383,11º RISP - Montes Claros,3) Interior de MG,7676.17
SAO JOAO DO PACUI,2019,4419.0,15.0,33.944331296673454,11º RISP - Montes Claros,3) Interior de MG,8043.96
SAO JOAO DO PACUI,2020,4448.0,25.0,56.20503597122302,11º Departamento - Montes Claros,3) Interior de MG,9017.59
SAO JOAO DO PACUI,2021,4476.0,17.0,37.980339588918675,11º Departamento - Montes Claros,3) Interior de MG,9974.47
SAO JOAO DO PARAISO,2014,23417.0,79.0,33.736174574027416,11º RISP - Montes Claros,3) Interior de MG,7213.84
SAO JOAO DO PARAISO,2015,23526.0,50.0,21.253081696846042,11º RISP - Montes Claros,3) Interior de MG,8297.38
SAO JOAO DO PARAISO,2016,23630.0,57.0,24.121878967414304,11º RISP - Montes Claros,3) Interior de MG,8054.57
SAO JOAO DO PARAISO,2017,23729.0,61.0,25.706940874035986,11º RISP - Montes Claros,3) Interior de MG,8435.3
SAO JOAO DO PARAISO,2018,23524.0,96.0,40.80938615881653,11º RISP - Montes Claros,3) Interior de MG,9191.4
SAO JOAO DO PARAISO,2019,23618.0,88.0,37.259717164874246,11º RISP - Montes Claros,3) Interior de MG,9962.58
SAO JOAO DO PARAISO,2020,23709.0,75.0,31.633556877135263,11º Departamento - Montes Claros,3) Interior de MG,10646.66
SAO JOAO DO PARAISO,2021,23797.0,95.0,39.920998445182164,11º Departamento - Montes Claros,3) Interior de MG,11979.66
SAO JOAO EVANGELISTA,2014,16043.0,154.0,95.99202144237363,8º RISP - Governador Valadares,3) Interior de MG,9159.4
SAO JOAO EVANGELISTA,2015,16057.0,141.0,87.81216914741233,8º RISP - Governador Valadares,3) Interior de MG,9966.61
SAO JOAO EVANGELISTA,2016,16070.0,145.0,90.23024268823895,8º RISP - Governador Valadares,3) Interior de MG,10952.1
SAO JOAO EVANGELISTA,2017,16083.0,134.0,83.31778896971959,8º RISP - Governador Valadares,3) Interior de MG,10511.38
SAO JOAO EVANGELISTA,2018,15781.0,160.0,101.38774475635259,8º RISP - Governador Valadares,3) Interior de MG,10841.23
SAO JOAO EVANGELISTA,2019,15774.0,134.0,84.94991758590085,8º RISP - Governador Valadares,3) Interior de MG,13078.97
SAO JOAO EVANGELISTA,2020,15767.0,145.0,91.96422908606583,8º Departamento - Governador Valadares,3) Interior de MG,13925.59
SAO JOAO EVANGELISTA,2021,15761.0,139.0,88.19237358035657,8º Departamento - Governador Valadares,3) Interior de MG,16059.13
SAO JOAO NEPOMUCENO,2014,26227.0,212.0,80.83272962977084,4º RISP - Juiz de Fora,3) Interior de MG,13418.92
SAO JOAO NEPOMUCENO,2015,26336.0,187.0,71.00546780072904,4º RISP - Juiz de Fora,3) Interior de MG,13566.99
SAO JOAO NEPOMUCENO,2016,26439.0,191.0,72.24176406066795,4º RISP - Juiz de Fora,3) Interior de MG,14264.11
SAO JOAO NEPOMUCENO,2017,26538.0,197.0,74.23317506971135,4º RISP - Juiz de Fora,3) Interior de MG,15592.89
SAO JOAO NEPOMUCENO,2018,26272.0,170.0,64.7076735688185,4º RISP - Juiz de Fora,3) Interior de MG,15069.86
SAO JOAO NEPOMUCENO,2019,26361.0,224.0,84.97401464284358,4º RISP - Juiz de Fora,3) Interior de MG,16302.65
SAO JOAO NEPOMUCENO,2020,26447.0,125.0,47.26434000075623,4º Departamento - Juiz de Fora,3) Interior de MG,16274.79
SAO JOAO NEPOMUCENO,2021,26530.0,152.0,57.2936298529966,4º Departamento - Juiz de Fora,3) Interior de MG,19084.4
SAO JOAQUIM DE BICAS,2014,28624.0,239.0,83.49636668529905,2º RISP - Contagem,2) RMBH (sem BH),18594.42
SAO JOAQUIM DE BICAS,2015,29162.0,229.0,78.52685001028736,2º RISP - Contagem,2) RMBH (sem BH),17829.65
SAO JOAQUIM DE BICAS,2016,29674.0,246.0,82.90085596818764,2º RISP - Contagem,2) RMBH (sem BH),19150.69
SAO JOAQUIM DE BICAS,2017,30160.0,252.0,83.55437665782493,2º RISP - Contagem,2) RMBH (sem BH),19987.09
SAO JOAQUIM DE BICAS,2018,30989.0,233.0,75.18796992481202,2º RISP - Contagem,2) RMBH (sem BH),20151.41
SAO JOAQUIM DE BICAS,2019,31578.0,267.0,84.55253657609728,2º RISP - Contagem,2) RMBH (sem BH),18372.78
SAO JOAQUIM DE BICAS,2020,32148.0,287.0,89.27460495209657,2º Departamento - Contagem,2) RMBH (sem BH),22012.59
SAO JOAQUIM DE BICAS,2021,32696.0,316.0,96.64790800097872,2º Departamento - Contagem,2) RMBH (sem BH),33134.13
SAO JOSE DA BARRA,2014,7213.0,35.0,48.523499237487876,18º RISP - Poços de Caldas,3) Interior de MG,43814.18
SAO JOSE DA BARRA,2015,7270.0,33.0,45.39202200825309,18º RISP - Poços de Caldas,3) Interior de MG,50203.77
SAO JOSE DA BARRA,2016,7323.0,52.0,71.00914925576949,18º RISP - Poços de Caldas,3) Interior de MG,76923.49
SAO JOSE DA BARRA,2017,7374.0,51.0,69.16192026037429,18º RISP - Poços de Caldas,3) Interior de MG,92902.93
SAO JOSE DA BARRA,2018,7371.0,49.0,66.47673314339981,18º RISP - Poços de Caldas,3) Interior de MG,75507.04
SAO JOSE DA BARRA,2019,7426.0,57.0,76.75733907891194,18º RISP - Poços de Caldas,3) Interior de MG,106640.75
SAO JOSE DA BARRA,2020,7480.0,62.0,82.88770053475936,18º Departamento - Poços de Caldas,3) Interior de MG,108318.46
SAO JOSE DA BARRA,2021,7532.0,33.0,43.81306425916091,18º Departamento - Poços de Caldas,3) Interior de MG,118358.54
SAO JOSE DA LAPA,2014,21905.0,152.0,69.39055010271628,3º RISP - Vespasiano,2) RMBH (sem BH),21803.2
SAO JOSE DA LAPA,2015,22257.0,173.0,77.72835512423057,3º RISP - Vespasiano,2) RMBH (sem BH),20106.17
SAO JOSE DA LAPA,2016,22592.0,154.0,68.1657223796034,3º RISP - Vespasiano,2) RMBH (sem BH),20403.46
SAO JOSE DA LAPA,2017,22910.0,158.0,68.9655172413793,3º RISP - Vespasiano,2) RMBH (sem BH),21427.16
SAO JOSE DA LAPA,2018,23385.0,190.0,81.24866367329484,3º RISP - Vespasiano,2) RMBH (sem BH),20306.01
